date,ts_code,open,high,low,close,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2021-01-04,002594.SZ,189.0,211.16,187.09,206.76,194.3,12.46,6.4128,589501.61,11803190.657,,,,,,
2021-01-05,002594.SZ,206.0,221.23,202.01,219.9,206.76,13.14,6.3552,545305.97,11642247.812,0.06355194428322708,0.061614197232877074,,,,
2021-01-06,002594.SZ,219.72,222.18,212.0,216.3,219.9,-3.6,-1.6371,434652.14,9376648.611,-0.016371077762619368,-0.01650656460170241,,,,
2021-01-07,002594.SZ,216.6,228.32,214.2,225.04,216.3,8.74,4.0407,428602.54,9516502.256,0.04040684234858993,0.03961183122258834,,,,
2021-01-08,002594.SZ,233.0,234.32,220.7,227.51,225.04,2.47,1.0976,426758.36,9705879.745,0.010975826519729726,0.01091602928732105,219.102,,,
2021-01-11,002594.SZ,234.59,245.0,230.98,234.86,227.51,7.35,3.2306,534254.66,12681067.407,0.0323062722517693,0.031795398468012666,224.72200000000004,,,
2021-01-12,002594.SZ,231.8,239.75,220.0,236.99,234.86,2.13,0.9069,433124.58,9980651.742,0.009069232734394861,0.009028354215173222,228.14000000000001,,,
2021-01-13,002594.SZ,238.0,249.88,229.69,239.3,236.99,2.31,0.9747,480347.87,11590837.002,0.009747246719270963,0.00970004876221934,232.74,,,
2021-01-14,002594.SZ,232.0,235.45,222.34,223.95,239.3,-15.35,-6.4145,445955.02,10176085.741,-0.064145424153782,-0.0662951822610187,232.52200000000002,,,
2021-01-15,002594.SZ,222.0,228.92,216.5,225.2,223.95,1.25,0.5582,377050.46,8420560.824,0.005581603036391991,0.005566083612226173,232.06,,,
2021-01-18,002594.SZ,220.0,224.0,216.26,221.69,225.2,-3.51,-1.5586,263789.33,5826658.747,-0.015586145648312622,-0.015708886659673595,229.42600000000002,,,
2021-01-19,002594.SZ,222.06,225.2,213.56,216.2,221.69,-5.49,-2.4764,276250.13,6035553.036,-0.024764310523704314,-0.025076104400753873,225.26799999999997,,,
2021-01-20,002594.SZ,219.9,226.3,218.01,222.0,216.2,5.8,2.6827,381401.08,8483028.913,0.026827012025901986,0.026473476667171585,221.808,,,
2021-01-21,002594.SZ,220.0,239.6,216.81,235.52,222.0,13.52,6.0901,585709.87,13384594.647,0.060900900900900945,0.05911845366823201,224.12199999999999,,,
2021-01-22,002594.SZ,235.72,243.66,231.51,242.92,235.52,7.4,3.142,423886.78,10112061.191,0.03141983695652173,0.030936335488863168,227.666,,,
2021-01-25,002594.SZ,246.5,262.95,245.0,260.0,242.92,17.08,7.0311,559388.94,14213433.428,0.07031121356825287,0.0679494599861531,235.32799999999997,,,
2021-01-26,002594.SZ,257.0,262.59,250.99,254.22,260.0,-5.78,-2.2231,394555.44,10115831.947,-0.022230769230769276,-0.022481597149004925,242.93199999999996,,,
2021-01-27,002594.SZ,250.2,259.44,234.5,257.0,254.22,2.78,1.0935,521351.0,12813494.921,0.01093541027456535,0.01087605102869696,249.93199999999996,,,
2021-01-28,002594.SZ,245.97,252.5,242.98,244.36,257.0,-12.64,-4.9183,326461.75,8081858.717,-0.04918287937743182,-0.05043353711365351,251.7,,,
