date,ts_code,close,open,high,low,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2023-05-16,000300.SH,3978.2054,4002.5237,4005.015,3966.9921,3998.8872,-20.6818,-0.5172,136833271.0,234840652.671,-0.005171888819469617,-0.0051853093293719,3980.4775999999997,4031.782765,4045.63862,0.15203990259105413
2023-05-17,000300.SH,3960.165,3971.7017,3982.6044,3945.7137,3978.2054,-18.0404,-0.4535,118448185.0,205195685.976,-0.004534808584795491,-0.004545122020695687,3973.1367,4025.191075,4043.416576666666,0.1503411034274865
2023-05-18,000300.SH,3956.0701,3965.5162,3982.7178,3939.5526,3960.165,-4.0949,-0.1034,136533947.0,229134184.413,-0.0010340225722917928,-0.001034557542444401,3966.21798,4015.5254,4042.109295,0.13864139078156687
2023-05-19,000300.SH,3944.5403,3946.2215,3967.2816,3928.316,3956.0701,-11.5298,-0.2914,120212479.0,207094944.781,-0.0029144579617028654,-0.002918713264252902,3967.5735999999997,4004.6508149999995,4038.96014,0.1371720085087207
2023-05-22,000300.SH,3969.3277,3941.0015,3985.4031,3935.8015,3944.5403,24.7874,0.6284,109116605.0,202185550.246,0.006283976867976104,0.006264315012112265,3961.6616999999997,3996.8892550000005,4036.0430416666663,0.13849958856527497
2023-05-23,000300.SH,3913.1882,3968.2346,3971.939,3913.1882,3969.3277,-56.1395,-1.4143,118685077.0,189955815.34,-0.014143327092897784,-0.014244297108787168,3948.65826,3986.8977050000003,4032.813668333333,0.14519026013203337
2023-05-24,000300.SH,3859.0935,3903.7818,3903.7818,3859.0935,3913.1882,-54.0947,-1.3824,137258265.0,211768410.52,-0.0138236898496219,-0.013920126824799891,3928.4439599999996,3978.22402,4028.7377883333334,0.13744363717277214
2023-05-25,000300.SH,3850.4996,3851.4053,3861.3815,3817.8365,3859.0935,-8.5939,-0.2227,124150770.0,213313620.055,-0.002226921944233795,-0.002229405222302582,3907.3298600000003,3971.616855,4025.228686666667,0.13204998673419416
2023-05-26,000300.SH,3850.9511,3848.4174,3859.6291,3815.5701,3850.4996,0.4515,0.0117,100326439.0,191537814.873,0.00011725751120716943,0.00011725063708255876,3888.6120199999996,3966.0311199999996,4022.0137983333334,0.13157227160686644
2023-05-29,000300.SH,3833.9416,3862.0838,3866.7238,3819.1822,3850.9511,-17.0095,-0.4417,131859967.0,230095604.813,-0.004416960786648327,-0.004426744377731629,3861.5348,3959.766585,4018.088513333333,0.1319856339789767
