date,ts_code,open,high,low,close,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2022-01-04,002594.SZ,276.0,279.45,265.22,271.0,268.12,2.88,1.0741,244660.89,6673692.547,,,,,,
2022-01-05,002594.SZ,264.55,266.48,251.72,253.26,271.0,-17.74,-6.5461,301708.91,7725244.308,-0.06546125461254615,-0.06770219185723854,,,,
2022-01-06,002594.SZ,250.0,254.53,247.89,250.02,253.26,-3.24,-1.2793,175907.84,4396413.606,-0.012793176972281328,-0.012875714360045167,,,,
2022-01-07,002594.SZ,251.8,252.96,245.0,246.5,250.02,-3.52,-1.4079,161933.55,4009535.493,-0.014078873690104854,-0.014178921179672354,,,,
2022-01-10,002594.SZ,245.0,249.47,239.03,246.3,246.5,-0.2,-0.0811,162141.82,3964485.468,-0.0008113590263690851,-0.0008116883562524857,253.416,,,
2022-01-11,002594.SZ,246.28,246.28,237.8,239.09,246.3,-7.21,-2.9273,212441.47,5100240.704,-0.029273244011368327,-0.02971025504165013,247.03400000000002,,,
2022-01-12,002594.SZ,246.0,256.0,244.31,256.0,239.09,16.91,7.0727,323602.24,8103336.076,0.07072650466351571,0.06833739439472018,247.58200000000002,,,
2022-01-13,002594.SZ,257.74,258.56,248.61,255.31,256.0,-0.69,-0.2695,217103.9,5516666.113,-0.002695312499999991,-0.0026989513948462505,248.64000000000001,,,
2022-01-14,002594.SZ,250.8,257.3,250.0,253.14,255.31,-2.17,-0.8499,149548.15,3798549.606,-0.008499471231052547,-0.008535797720414013,249.96800000000002,,,
2022-01-17,002594.SZ,253.02,267.49,253.02,266.49,253.14,13.35,5.2738,241144.66,6349270.849,0.05273761554870826,0.05139402408541702,254.006,,,
2022-01-18,002594.SZ,266.41,268.96,262.3,266.08,266.49,-0.41,-0.1539,125054.43,3325099.879,-0.0015385192690158256,-0.001539704005101847,259.404,,,
2022-01-19,002594.SZ,265.95,267.88,250.31,252.97,266.08,-13.11,-4.9271,231881.8,5960665.206,-0.04927089597113643,-0.05052611082301322,258.798,,,
2022-01-20,002594.SZ,252.1,253.71,247.0,251.07,252.97,-1.9,-0.7511,149986.47,3759819.343,-0.007510772028303747,-0.007539119908711868,257.94999999999993,,,
2022-01-21,002594.SZ,251.08,255.74,246.33,250.4,251.07,-0.67,-0.2669,112394.32,2822719.636,-0.00266857848408808,-0.002672145486948893,257.402,,,
2022-01-24,002594.SZ,246.08,252.88,244.27,251.4,250.4,1.0,0.3994,108376.86,2706367.141,0.003993610223642197,0.003985656930203611,254.38400000000001,,,
2022-01-25,002594.SZ,248.0,251.0,240.0,240.31,251.4,-11.09,-4.4113,172772.23,4222848.972,-0.04411296738265713,-0.04511553963123307,249.23000000000002,,,
2022-01-26,002594.SZ,245.0,251.38,242.31,249.49,240.31,9.18,3.8201,174445.84,4321964.224,0.03820065748408319,0.03748907770310776,248.53400000000002,,,
2022-01-27,002594.SZ,247.0,249.3,241.0,241.27,249.49,-8.22,-3.2947,132649.63,3242987.819,-0.0329472123131187,-0.03350219589066607,246.57399999999998,,,
2022-01-28,002594.SZ,239.98,242.0,219.76,226.8,241.27,-14.47,-5.9974,324373.11,7392709.579,-0.059974302648485134,-0.061848066483758526,241.85399999999998,,,
2022-02-07,002594.SZ,240.79,249.28,238.01,244.4,226.8,17.6,7.7601,251124.53,6117950.238,0.07760141093474426,0.07473765544384325,240.454,250.565,,
2022-02-08,002594.SZ,243.0,243.0,230.64,236.97,244.4,-7.43,-3.0401,199039.53,4669048.973,-0.030400981996726695,-0.03087267645300286,239.786,248.86350000000002,,0.6329466437896892
2022-02-09,002594.SZ,239.05,246.4,235.03,245.18,236.97,8.21,3.4646,199928.64,4854528.826,0.03464573574714103,0.03405908382241079,238.92399999999998,248.4595,,0.6073148210782698
2022-02-10,002594.SZ,246.77,248.0,238.1,240.12,245.18,-5.06,-2.0638,146284.6,3521519.984,-0.0206378986866792,-0.020853836283205848,238.69400000000002,247.9645,,0.6099791709280866
2022-02-11,002594.SZ,236.05,240.12,228.5,230.19,240.12,-9.93,-4.1354,199439.26,4646313.004,-0.04135432283858076,-0.04223374352595884,239.372,247.14900000000003,,0.6250403745926777
2022-02-14,002594.SZ,230.2,235.0,225.0,231.98,230.19,1.79,0.7776,133199.49,3079221.402,0.007776184890742499,0.007746106196046668,236.888,246.433,,0.6261249912121917
2022-02-15,002594.SZ,232.18,239.96,232.18,238.31,231.98,6.33,2.7287,158524.28,3757722.229,0.027286835071989035,0.026921186081542575,237.156,246.394,,0.6259487625449541
2022-02-16,002594.SZ,242.0,244.99,240.39,240.6,238.31,2.29,0.9609,128724.91,3117890.74,0.009609332382191305,0.009563456405305879,236.24,245.62399999999997,,0.5702057676952509
2022-02-17,002594.SZ,242.24,248.74,239.0,245.41,240.6,4.81,1.9992,191063.86,4670631.745,0.01999168744804658,0.019794477702233214,237.298,245.12900000000005,,0.5757560867984224
2022-02-18,002594.SZ,241.0,245.39,240.0,242.96,245.41,-2.45,-0.9983,99104.66,2407158.413,-0.009983293264333115,-0.01003346050531832,239.852,244.62000000000003,,0.5760243705260779
2022-02-21,002594.SZ,241.0,245.8,239.64,241.89,242.96,-1.07,-0.4404,109538.04,2657589.017,-0.004404017122160098,-0.004413743372453039,241.834,243.39000000000001,,0.5392990921553208
2022-02-22,002594.SZ,239.0,239.0,234.3,237.45,241.89,-4.44,-1.8355,125452.11,2966441.429,-0.018355450824755093,-0.018526002369909554,241.66199999999998,241.95850000000002,,0.5414626148789612
2022-02-23,002594.SZ,241.9,252.52,239.01,252.0,237.45,14.55,6.1276,291148.9,7232161.935,0.06127605811749848,0.05947201251629251,243.942,241.91,,0.5636580060627392
2022-02-24,002594.SZ,248.11,251.78,241.58,244.86,252.0,-7.14,-2.8333,238219.88,5865805.706,-0.02833333333333332,-0.02874246886565398,243.83199999999997,241.59950000000003,,0.5723144256571984
2022-02-25,002594.SZ,249.9,252.38,247.83,247.84,244.86,2.98,1.217,146013.53,3646918.799,0.012170219717389408,0.012096758022789065,244.808,241.47150000000002,,0.5740379155539218
2022-02-28,002594.SZ,246.9,250.19,246.0,249.6,247.84,1.76,0.7101,118290.9,2936223.651,0.007101355713363455,0.007076259826714094,246.35,241.38150000000002,,0.5744231892712768
2022-03-01,002594.SZ,255.0,256.61,249.25,251.78,249.6,2.18,0.8734,176519.58,4476714.982,0.008733974358974494,0.00869605384284074,249.21599999999998,241.95499999999998,,0.5504096768186906
