date,ts_code,close,open,high,low,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2024-05-10,000300.SH,3666.2771,3669.0869,3674.6088,3641.7639,3664.561,1.7161,0.0468,150720536.0,233730562.075,0.0004682962024644688,0.0004681865860184892,3655.58914,3570.0701500000005,,0.15287839347885748
2024-05-13,000300.SH,3664.6907,3646.3491,3673.6211,3634.6049,3666.2771,-1.5864,-0.0433,157267455.0,249688465.073,-0.0004327005179176613,-0.00043279415980033276,3656.95194,3578.069255,,0.1485544018241877
2024-05-14,000300.SH,3657.0454,3668.2254,3675.776,3646.7092,3664.6907,-7.6453,-0.2086,133406490.0,214643548.214,-0.0020862060746354993,-0.0020883852338393584,3656.5595000000003,3585.7092900000002,,0.14913522940373078
2024-05-15,000300.SH,3626.0559,3651.0536,3656.5277,3624.002,3657.0454,-30.9895,-0.8474,123522764.0,191480969.435,-0.008473917222903582,-0.008510024986955377,3655.7260199999996,3593.22014,,0.14947694946961732
2024-05-16,000300.SH,3640.3592,3636.6007,3657.4831,3626.334,3626.0559,14.3033,0.3945,154630503.0,240288953.464,0.003944588940286264,0.003936829447977233,3650.88566,3597.784305,,0.13209097728951563
2024-05-17,000300.SH,3677.9696,3638.5613,3677.9696,3627.447,3640.3592,37.6104,1.0332,164570417.0,247729525.192,0.01033150794569937,0.010278502687711856,3653.22416,3606.127055,,0.12777377769572157
2024-05-20,000300.SH,3690.9623,3682.0615,3703.0287,3677.4426,3677.9696,12.9927,0.3533,184609423.0,279971341.52,0.0035325740593397104,0.0035263491751993527,3658.47848,3612.4050199999997,,0.11820147585907761
2024-05-21,000300.SH,3676.1611,3682.2868,3684.6106,3665.1524,3690.9623,-14.8012,-0.401,130678283.0,196575354.878,-0.004010119528991218,-0.00401818161882359,3662.3016199999997,3617.7229849999994,,0.119962595203721
2024-05-22,000300.SH,3684.451,3675.6471,3691.8804,3667.0885,3676.1611,8.2899,0.2255,151914605.0,230839373.505,0.0022550426312928362,0.0022525038386657214,3673.98064,3624.86244,,0.11473382590446084
2024-05-23,000300.SH,3641.7917,3672.8403,3674.3654,3633.5051,3684.451,-42.6593,-1.1578,142572990.0,214205039.031,-0.011578197131675738,-0.01164574636115049,3674.26714,3630.4067999999997,,0.1233891514235906
2024-05-24,000300.SH,3601.4754,3630.827,3650.8734,3599.6678,3641.7917,-40.3163,-1.107,124791177.0,195344742.156,-0.011070457434454672,-0.011132190983596793,3658.9682999999995,3635.1693250000003,,0.1279137731682063
2024-05-27,000300.SH,3635.7079,3606.645,3638.1514,3603.7131,3601.4754,34.2325,0.9505,131272644.0,206143742.536,0.009505132257740856,0.009460242717951572,3647.91742,3640.873625,,0.13077089446262463
2024-05-28,000300.SH,3609.1724,3633.2535,3638.9703,3605.9213,3635.7079,-26.5355,-0.7299,123532238.0,184381267.979,-0.007298578634438724,-0.007325343569654487,3634.51968,3644.8181799999998,,0.13448224705262266
2024-05-29,000300.SH,3613.5223,3609.0708,3633.1971,3602.8198,3609.1724,4.3499,0.1205,115906321.0,179072813.278,0.00120523475132428,0.0012045090389653562,3620.3339399999995,3646.2808649999997,,0.12368198487561673
2024-05-30,000300.SH,3594.3121,3607.0522,3624.0352,3586.7543,3613.5223,-19.2102,-0.5316,122602995.0,193069647.051,-0.0053161979932986325,-0.005330379256448552,3610.83802,3644.8008500000005,3581.8946549999996,0.11857816278116415
