date,ts_code,open,high,low,close,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2020-01-02,002594.SZ,47.69,48.47,47.51,48.17,47.67,0.5,1.0489,159345.7,765516.493,,,,,,
2020-01-03,002594.SZ,48.2,48.99,47.68,48.04,48.17,-0.13,-0.2699,129936.07,628361.961,-0.002698775171268486,-0.0027024234303466925,,,,
2020-01-06,002594.SZ,47.39,49.19,47.19,48.28,48.04,0.24,0.4996,169871.38,822172.472,0.004995836802664577,0.004983399017548091,,,,
2020-01-07,002594.SZ,48.31,48.5,47.77,48.05,48.28,-0.23,-0.4764,93400.58,449013.435,-0.00476387738193873,-0.004775260813029293,,,,
2020-01-08,002594.SZ,47.55,48.35,47.15,47.28,48.05,-0.77,-1.6025,110974.45,529249.404,-0.01602497398543179,-0.016154762318458686,47.964,,,
2020-01-09,002594.SZ,47.75,48.2,47.38,47.65,47.28,0.37,0.7826,89217.0,425352.462,0.00782571912013541,0.007795257002368407,47.86,,,
2020-01-10,002594.SZ,47.66,47.66,46.61,46.92,47.65,-0.73,-1.532,109294.63,512929.719,-0.015320041972717635,-0.015438606314936305,47.636,,,
2020-01-13,002594.SZ,51.61,51.61,50.51,51.61,46.92,4.69,9.9957,518827.59,2662873.914,0.09995737425404938,0.09527142837536101,48.302,,,
2020-01-14,002594.SZ,55.0,55.99,53.0,53.44,51.61,1.83,3.5458,614975.96,3356918.724,0.03545824452625457,0.03484407706775447,49.38,,,
2020-01-15,002594.SZ,54.01,54.75,52.28,53.31,53.44,-0.13,-0.2433,298705.23,1594534.514,-0.002432634730538785,-0.0024355983937204926,50.586,,,
2020-01-16,002594.SZ,53.49,54.54,51.78,54.09,53.31,0.78,1.4631,335737.07,1778235.678,0.014631401238041741,0.014525395048666035,51.874,,,
2020-01-17,002594.SZ,53.86,59.5,53.2,57.95,54.09,3.86,7.1363,530600.38,3022542.423,0.07136254390830099,0.06893124390242514,54.08,,,
2020-01-20,002594.SZ,57.3,59.9,56.5,58.76,57.95,0.81,1.3978,300775.62,1742179.866,0.013977566867989566,0.013880781519915762,55.510000000000005,,,
2020-01-21,002594.SZ,57.72,57.73,56.55,56.72,58.76,-2.04,-3.4717,203836.57,1161444.87,-0.034717494894486056,-0.03533446908180451,56.166,,,
2020-01-22,002594.SZ,56.5,60.5,56.1,59.27,56.72,2.55,4.4958,327979.95,1927419.433,0.04495768688293378,0.0439763935758748,57.358000000000004,,,
2020-01-23,002594.SZ,57.99,61.88,57.51,59.83,59.27,0.56,0.9448,291584.96,1735366.427,0.00944828749789095,0.00940393160219358,58.50599999999999,,,
2020-02-03,002594.SZ,53.85,54.48,53.85,53.85,59.83,-5.98,-9.995,100398.0,540735.185,-0.09994985793080391,-0.10530480379954282,57.686,,,
2020-02-04,002594.SZ,54.0,57.5,54.0,56.36,53.85,2.51,4.6611,367775.3,2057907.669,0.046610956360259914,0.04555728342808183,57.205999999999996,,,
2020-02-05,002594.SZ,57.7,62.0,56.99,60.81,56.36,4.45,7.8957,446230.25,2698234.964,0.07895670688431511,0.07599456210153889,58.024,,,
2020-02-06,002594.SZ,58.45,60.85,58.4,60.75,60.81,-0.06,-0.0987,301131.81,1792085.752,-0.0009866798223976403,-0.0009871669113605294,58.32000000000001,53.557,,
2020-02-07,002594.SZ,60.74,60.74,56.66,57.9,60.75,-2.85,-4.6914,321281.59,1868897.083,-0.04691358024691361,-0.048049697641708314,57.934000000000005,54.04350000000001,,0.7209628650274933
2020-02-10,002594.SZ,59.2,63.36,58.85,60.93,57.9,3.03,5.2332,352796.46,2143782.477,0.05233160621761668,0.05100827968145354,59.35,54.688,,0.7342262706463126
2020-02-11,002594.SZ,60.0,60.12,58.28,59.04,60.93,-1.89,-3.1019,196175.74,1162310.506,-0.03101920236336786,-0.031510483968186016,59.886,55.22600000000001,,0.7503664298177054
2020-02-12,002594.SZ,59.04,60.6,58.35,59.19,59.04,0.15,0.2541,197455.56,1171671.704,0.0025406504065039748,0.0025374284104165232,59.562,55.782999999999994,,0.7487554889136573
2020-02-13,002594.SZ,58.5,60.13,57.5,57.55,59.19,-1.64,-2.7707,236947.03,1387055.829,-0.027707383003885755,-0.028098473534741982,58.922000000000004,56.296499999999995,,0.7555758864981692
2020-02-14,002594.SZ,57.56,57.9,56.44,56.9,57.55,-0.65,-1.1295,211173.83,1205977.325,-0.011294526498696777,-0.011358794035606405,58.722,56.759,,0.7596618853402403
2020-02-17,002594.SZ,56.91,58.56,56.91,58.48,56.9,1.58,2.7768,209889.0,1215249.654,0.02776801405975382,0.0273894743092377,58.23199999999999,57.337,,0.7560061552180719
2020-02-18,002594.SZ,57.8,60.0,57.77,59.47,58.48,0.99,1.6929,228365.32,1350970.758,0.01692886456908349,0.01678716827697929,58.318,57.730000000000004,,0.6819190536329862
2020-02-19,002594.SZ,64.47,64.48,61.66,61.91,59.47,2.44,4.1029,437476.53,2773613.068,0.04102909029762891,0.040209733812638315,58.86199999999999,58.15350000000001,,0.6851734116108181
