date,ts_code,open,high,low,close,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2023-06-02,002594.SZ,257.88,259.59,255.6,259.06,255.45,3.61,1.4132,110679.75,2854069.098,,,,,,
2023-06-05,002594.SZ,259.0,259.06,251.67,258.32,259.06,-0.74,-0.2856,104794.52,2682476.684,-0.002856481124064003,-0.0028605686520902277,,,,
2023-06-06,002594.SZ,257.95,265.0,256.18,260.88,258.32,2.56,0.991,128981.11,3371155.485,0.009910188912976237,0.009861405031044001,,,,
2023-06-07,002594.SZ,262.0,263.44,255.5,256.55,260.88,-4.33,-1.6598,100490.28,2598158.541,-0.01659766942655616,-0.016736954093089777,,,,
2023-06-08,002594.SZ,256.19,258.84,254.47,255.0,256.55,-1.55,-0.6042,64454.26,1650438.582,-0.006041707269538121,-0.006060032229547678,257.962,,,
2023-06-09,002594.SZ,258.8,259.1,252.5,258.0,255.0,3.0,1.1765,107484.01,2753073.835,0.0117647058823529,0.011696039763191236,257.75,,,
2023-06-12,002594.SZ,256.5,263.0,255.5,260.51,258.0,2.51,0.9729,102891.21,2682484.32,0.00972868217054268,0.009681663250945619,258.188,,,
2023-06-13,002594.SZ,260.5,262.0,257.13,261.22,260.51,0.71,0.2725,81511.47,2117925.896,0.002725423208322253,0.002721715976812269,258.256,,,
2023-06-14,002594.SZ,262.68,265.39,261.5,263.0,261.22,1.78,0.6814,125776.0,3318766.726,0.006814179618712002,0.006791068028389204,259.546,,,
2023-06-15,002594.SZ,263.5,275.01,263.29,271.88,263.0,8.88,3.3764,243961.07,6622887.119,0.03376425855513299,0.03320676030067283,262.922,,,
2023-06-16,002594.SZ,273.86,275.86,270.0,271.08,271.88,-0.8,-0.2942,152296.82,4146755.899,-0.002942474621156488,-0.0029468122105253515,265.538,,,
2023-06-19,002594.SZ,271.08,274.99,267.88,269.21,271.08,-1.87,-0.6898,123564.75,3342857.529,-0.0068983325955437325,-0.006922236084749977,267.278,,,
2023-06-20,002594.SZ,269.01,269.2,264.9,268.25,269.21,-0.96,-0.3566,102366.16,2734002.025,-0.003565989376323242,-0.003572362672354288,268.684,,,
2023-06-21,002594.SZ,267.01,273.28,266.25,267.78,268.25,-0.47,-0.1752,107811.76,2906861.071,-0.0017520969245108375,-0.0017536336415744326,269.64,,,
2023-06-26,002594.SZ,262.43,268.69,262.3,262.89,267.78,-4.89,-1.8261,101512.22,2681452.522,-0.018261259242661865,-0.01843005413336454,267.842,,,
2023-06-27,002594.SZ,262.02,263.85,257.08,260.05,262.89,-2.84,-1.0803,99028.65,2570404.964,-0.01080299745140545,-0.01086177351678742,265.63599999999997,,,
2023-06-28,002594.SZ,260.0,262.5,258.1,260.25,260.05,0.2,0.0769,57269.51,1489543.301,0.0007690828686790496,0.0007687872759967379,263.84399999999994,,,
2023-06-29,002594.SZ,260.25,260.78,255.23,255.7,260.25,-4.55,-1.7483,83485.05,2148587.117,-0.01748318924111436,-0.017637825197937378,261.33399999999995,,,
2023-06-30,002594.SZ,254.13,260.0,253.7,258.27,255.7,2.57,1.0051,75724.36,1952424.866,0.010050840829096463,0.010000667040831886,259.43199999999996,,,
2023-07-03,002594.SZ,258.88,269.27,258.88,267.48,258.27,9.21,3.566,162565.06,4313305.226,0.03566035544197943,0.03503924784780495,260.35,262.269,,
2023-07-04,002594.SZ,268.5,275.0,266.51,271.5,267.48,4.02,1.5029,157120.02,4271284.305,0.015029161058770724,0.014917342188212305,262.64,262.89099999999996,,0.23467257519973125
2023-07-05,002594.SZ,271.51,272.48,265.69,267.0,271.5,-4.5,-1.6575,93033.13,2493339.683,-0.016574585635359074,-0.016713480973740556,263.98999999999995,263.325,,0.2436670119563316
2023-07-06,002594.SZ,267.0,272.0,266.8,268.1,267.0,1.1,0.412,83711.85,2249759.123,0.0041198501872659055,0.004111386841664069,266.47,263.686,,0.24196067489156559
2023-07-07,002594.SZ,267.0,267.66,264.11,264.4,268.1,-3.7,-1.3801,62191.5,1650354.364,-0.013800820589332519,-0.013896937264382573,267.696,264.07849999999996,,0.23937981068344547
2023-07-10,002594.SZ,267.0,269.5,262.75,263.55,264.4,-0.85,-0.3215,68877.62,1824432.454,-0.0032148260211799506,-0.0032200046763152515,266.91,264.506,,0.2383888010825215
2023-07-11,002594.SZ,265.0,270.69,263.8,269.33,263.55,5.78,2.1931,102405.2,2744333.129,0.02193132232972861,0.021694290237559682,266.476,265.0725,,0.24663860163235504
2023-07-12,002594.SZ,270.5,271.15,264.66,265.61,269.33,-3.72,-1.3812,87031.95,2328017.076,-0.013812052129357877,-0.013908326042853218,266.198,265.3275,,0.2513012105568036
2023-07-13,002594.SZ,267.5,269.5,265.01,267.83,265.61,2.22,0.8358,82753.01,2213414.441,0.008358119046722567,0.008323383385373103,266.14399999999995,265.658,,0.252580181291288
2023-07-14,002594.SZ,267.8,267.8,263.5,264.41,267.83,-3.42,-1.2769,102722.03,2718639.361,-0.012769293955120609,-0.012851522136376178,266.146,265.7285,,0.2565162351420316
2023-07-17,002594.SZ,267.0,267.0,262.35,264.49,264.41,0.08,0.0303,78926.63,2086663.751,0.000302560417533293,0.0003025146553604794,266.33399999999995,265.35900000000004,,0.22424389954027202
2023-07-18,002594.SZ,265.25,267.57,260.5,265.48,264.49,0.99,0.3743,98456.48,2603934.532,0.003743052667397606,0.0037360648774445284,265.56399999999996,265.079,,0.22484255469322864
2023-07-19,002594.SZ,265.49,265.9,262.74,264.83,265.48,-0.65,-0.2448,50250.0,1328126.187,-0.0024483953593492647,-0.0024513975806847842,265.408,264.86,,0.22383334087052856
2023-07-20,002594.SZ,265.5,269.5,264.0,264.95,264.83,0.12,0.0453,91270.51,2434017.185,0.0004531208699920519,0.00045301824173147486,264.832,264.695,,0.2236115473511015
2023-07-21,002594.SZ,264.0,264.8,261.55,264.32,264.95,-0.63,-0.2378,75287.03,1979318.622,-0.0023778071334213946,-0.002380638606157838,264.814,264.52200000000005,,0.22366810806822543
2023-07-24,002594.SZ,261.01,262.77,257.49,257.5,264.32,-6.82,-2.5802,95950.37,2491708.306,-0.025802058111380144,-0.026140770228822406,263.416,264.2525,,0.23299228107983255
2023-07-25,002594.SZ,262.68,266.99,262.65,264.59,257.5,7.09,2.7534,173882.84,4604657.752,0.027533980582524098,0.027161737967959104,263.238,264.4795,,0.25053378217845707
2023-07-26,002594.SZ,263.76,263.76,260.6,262.09,264.59,-2.5,-0.9449,65864.88,1723363.551,-0.009448580823160357,-0.00949350184682186,262.69,264.57149999999996,,0.25326017798365486
2023-07-27,002594.SZ,264.5,265.77,260.8,261.63,262.09,-0.46,-0.1755,112650.69,2962230.532,-0.0017551222862374205,-0.0017566643179241755,262.026,264.868,,0.24447155062367762
2023-07-28,002594.SZ,260.0,267.65,258.22,267.0,260.49,6.51,2.4991,173308.25,4584230.666,0.020525169131980325,0.02031736649324564,262.562,265.3045,,0.2521735375040111
2023-07-31,002594.SZ,270.0,276.58,269.88,272.0,267.0,5.0,1.8727,215060.16,5874722.583,0.01872659176029967,0.018553407895747834,265.462,265.53049999999996,,0.22800666046696524
2023-08-01,002594.SZ,271.76,272.76,266.5,268.5,272.0,-3.5,-1.2868,120339.93,3239067.594,-0.012867647058823484,-0.012951152347077893,266.24399999999997,265.3805,,0.22663583952120048
2023-08-02,002594.SZ,270.7,272.0,266.36,268.0,268.5,-0.5,-0.1862,87393.51,2346829.431,-0.0018621973929237035,-0.0018639334380627533,267.42600000000004,265.4305,,0.21863604940927409
2023-08-03,002594.SZ,267.28,268.48,265.51,268.23,268.0,0.23,0.0858,66169.88,1766952.896,0.000858208955224038,0.000857840904479868,268.746,265.437,,0.21818171817067852
2023-08-04,002594.SZ,268.99,270.07,266.65,268.3,268.23,0.07,0.0261,88053.15,2358257.628,0.00026097006300562775,0.0002609360162420637,269.006,265.63199999999995,,0.21190682399172908
2023-08-07,002594.SZ,267.93,267.93,265.19,266.99,268.3,-1.31,-0.4883,64203.8,1710317.723,-0.004882594111069727,-0.004894552916237544,268.004,265.804,,0.21240975606608048
2023-08-08,002594.SZ,265.2,266.5,262.51,263.3,266.99,-3.69,-1.3821,91711.88,2419517.105,-0.013820742349900716,-0.013917138013077193,266.964,265.50249999999994,,0.2027802646435489
2023-08-09,002594.SZ,262.0,263.5,260.23,262.9,263.3,-0.4,-0.1519,72499.37,1897124.688,-0.0015191796429928628,-0.0015203347664282702,265.9440000000001,265.367,,0.19713891925845375
2023-08-10,002594.SZ,263.0,264.87,260.74,262.7,262.9,-0.2,-0.0761,60016.1,1575799.641,-0.0007607455306199995,-0.0007610350443413372,264.838,265.1105,,0.1943795582261552
2023-08-11,002594.SZ,262.69,262.7,259.01,259.25,262.7,-3.45,-1.3133,86125.28,2242256.361,-0.013132851161020143,-0.013219849581857438,263.02799999999996,264.8525,,0.1946781615732609
2023-08-14,002594.SZ,255.0,256.99,243.49,245.82,259.25,-13.43,-5.1803,252890.35,6237439.722,-0.051803278688524634,-0.05319328632280205,258.794,263.919,,0.26538220549770447
2023-08-15,002594.SZ,245.82,246.13,241.9,244.54,245.82,-1.28,-0.5207,115021.29,2804377.793,-0.005207062077943192,-0.0052206660707906785,255.042,262.87199999999996,,0.264032045916704
2023-08-16,002594.SZ,243.28,245.5,242.21,244.2,244.54,-0.34,-0.139,79979.36,1953463.842,-0.0013903655843624518,-0.0013913330394396814,251.302,261.8405,,0.26413941948623126
2023-08-17,002594.SZ,243.37,246.34,240.4,246.01,244.2,1.81,0.7412,86835.55,2118628.433,0.007411957411957326,0.007384623836057095,247.964,260.8935,,0.26680677995737384
2023-08-18,002594.SZ,245.56,245.56,240.0,240.29,246.01,-5.72,-2.3251,98466.5,2385483.843,-0.023251087354172584,-0.02352565828450797,244.17199999999997,259.69199999999995,,0.27571342383496594
2023-08-21,002594.SZ,239.8,239.88,234.05,234.41,240.29,-5.88,-2.447,127879.2,3022536.162,-0.024470431561862682,-0.024774808319257123,241.89000000000001,258.5375,,0.27439322330392063
2023-08-22,002594.SZ,237.97,238.5,230.9,234.54,234.41,0.13,0.0555,112115.89,2620973.083,0.000554583848811907,0.0005544301240221234,239.89000000000001,257.035,,0.24800577889954215
2023-08-23,002594.SZ,234.54,234.54,230.03,230.09,234.54,-4.45,-1.8973,81237.55,1882331.986,-0.018973309456808973,-0.019155612301476995,237.06799999999998,255.435,,0.2520884887007537
2023-08-24,002594.SZ,231.01,237.0,231.01,234.9,230.09,4.81,2.0905,106810.59,2501734.161,0.02090486331435537,0.020689354933425882,234.846,254.0985,,0.2697982585685507
2023-08-25,002594.SZ,233.28,234.33,231.5,232.6,234.9,-2.3,-0.9791,66775.26,1554437.027,-0.009791400595998367,-0.00983965158030313,233.308,252.37849999999997,,0.25230087877510027
2023-08-28,002594.SZ,248.0,248.0,234.25,235.53,232.6,2.93,1.2597,133527.36,3189524.811,0.012596732588134207,0.012518053793709892,233.532,250.555,259.4515,0.24492140224957326
2023-08-29,002594.SZ,236.81,247.5,236.81,246.71,235.53,11.18,4.7467,213223.46,5201525.92,0.04746741391754772,0.04637526389834309,235.96600000000004,249.46550000000002,259.24566666666664,0.310733355297245
2023-08-30,002594.SZ,249.33,251.47,247.84,249.8,246.71,3.09,1.2525,152187.35,3798606.951,0.012524826719630289,0.012447039914860352,239.908,248.5555,259.1036666666667,0.3162191855665649
2023-08-31,002594.SZ,250.51,250.99,248.0,249.4,249.8,-0.4,-0.1601,88733.96,2214559.039,-0.0016012810248199338,-0.001602564445541303,242.808,247.61399999999998,258.9123333333333,0.3159084105202187
2023-09-01,002594.SZ,253.0,254.47,248.0,249.12,249.4,-0.28,-0.1123,77771.83,1949444.069,-0.0011226944667200867,-0.001123325160247835,246.112,246.65500000000003,258.7885,0.3157313034241986
2023-09-04,002594.SZ,251.6,253.0,248.88,252.45,249.12,3.33,1.3367,96511.6,2427791.469,0.013367052023121273,0.013278501219236393,249.496,245.92799999999997,258.746,0.32127842554316627
2023-09-05,002594.SZ,252.2,252.2,248.69,249.03,252.45,-3.42,-1.3547,74570.5,1864915.96,-0.013547237076648844,-0.013639838169870787,249.95999999999998,245.2145,258.5965,0.32115318458043635
2023-09-06,002594.SZ,250.0,252.3,249.3,250.45,249.03,1.42,0.5702,65928.56,1653726.027,0.005702124242059181,0.005685928668571877,250.09,244.592,258.42883333333333,0.3224918641110313
2023-09-07,002594.SZ,250.42,250.42,248.11,248.4,250.45,-2.05,-0.8185,60913.02,1517662.852,-0.008185266520263412,-0.008218949744301993,249.89000000000001,243.877,258.2151666666667,0.32312066210635604
2023-09-08,002594.SZ,247.01,247.01,242.69,244.05,248.4,-4.35,-1.7512,67634.4,1651599.178,-0.017512077294685957,-0.01766722772616717,248.87600000000003,243.11700000000002,257.89933333333335,0.32538047834953754
2023-09-11,002594.SZ,243.7,248.5,242.2,247.01,244.05,2.96,1.2129,76513.44,1876707.032,0.012128662159393455,0.01205569930525101,247.788,243.17650000000003,257.4848333333333,0.2725735896721204
2023-09-12,002594.SZ,248.7,253.37,247.1,251.99,247.01,4.98,2.0161,119532.4,3004363.229,0.020161127079875385,0.019960582545960417,248.38000000000002,243.54900000000004,257.1666666666667,0.2804374361114575
2023-09-13,002594.SZ,252.0,254.28,250.4,251.55,251.99,-0.44,-0.1746,91478.97,2305291.96,-0.001746101035755343,-0.001747627247040366,248.6,243.91649999999998,256.87233333333336,0.280491404242662
2023-09-14,002594.SZ,246.8,246.95,242.0,243.63,251.55,-7.92,-3.1485,152580.25,3722930.909,-0.031484794275492,-0.0319910959748984,247.64600000000002,243.79750000000004,256.46200000000005,0.3029420578627797
2023-09-15,002594.SZ,244.0,246.84,241.51,244.29,243.63,0.66,0.2709,82255.95,2010812.284,0.0027090259820219398,0.002705363184720462,247.69400000000002,243.99750000000003,256.0705,0.2906376429990333
2023-09-18,002594.SZ,244.5,251.2,244.29,247.38,244.29,3.09,1.2649,96405.22,2395846.503,0.012648900896475412,0.012569571799713918,247.76799999999997,244.64599999999996,255.812,0.27706960414423853
2023-09-19,002594.SZ,246.0,248.28,243.8,247.17,247.38,-0.21,-0.0849,62396.93,1533948.927,-0.0008488964346350381,-0.0008492569512553615,246.804,245.27749999999997,255.59733333333332,0.2772678682187189
2023-09-20,002594.SZ,245.0,246.28,244.0,244.0,247.17,-3.17,-1.2825,54497.1,1332673.933,-0.01282518104948005,-0.012908133702406413,245.294,245.973,255.3265,0.2716757402888186
