date,ts_code,open,high,low,close,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2023-07-13,601398.SH,4.82,4.89,4.82,4.87,4.81,0.06,1.2474,2581133.39,1252501.956,,,,,,
2023-07-14,601398.SH,4.88,4.9,4.84,4.87,4.87,0.0,0.0,3056799.51,1490328.854,0.0,0.0,,,,
2023-07-17,601398.SH,4.6,4.61,4.55,4.57,4.57,0.0,0.0,2872925.76,1313140.48,-0.06160164271047219,-0.063580732188385,,,,
2023-07-18,601398.SH,4.57,4.58,4.52,4.54,4.57,-0.03,-0.6565,2104102.78,955282.786,-0.006564551422319487,-0.0065861928528567265,,,,
2023-07-19,601398.SH,4.53,4.57,4.52,4.56,4.54,0.02,0.4405,1451546.82,659323.287,0.004405286343612147,0.004395611473037908,4.682,,,
2023-07-20,601398.SH,4.57,4.6,4.56,4.58,4.56,0.02,0.4386,1444105.38,661920.422,0.004385964912280826,0.004376374599799003,4.624,,,
2023-07-21,601398.SH,4.57,4.59,4.56,4.58,4.58,0.0,0.0,1303226.32,596118.856,0.0,0.0,4.566000000000001,,,
2023-07-24,601398.SH,4.57,4.59,4.54,4.57,4.58,-0.01,-0.2183,1158905.83,528908.86,-0.0021834061135370675,-0.002185793219980208,4.566,,,
2023-07-25,601398.SH,4.59,4.63,4.58,4.62,4.57,0.05,1.0941,1924507.6,887398.435,0.010940919037199182,0.010881500187534207,4.582,,,
2023-07-26,601398.SH,4.62,4.64,4.6,4.63,4.62,0.01,0.2165,1154337.68,533491.432,0.0021645021645020357,0.0021621630044950956,4.596,,,
2023-07-27,601398.SH,4.63,4.75,4.63,4.7,4.63,0.07,1.5119,2404240.94,1130511.654,0.015118790496760237,0.015005640617870176,4.619999999999999,,,
2023-07-28,601398.SH,4.68,4.8,4.67,4.79,4.7,0.09,1.9149,2585045.18,1229649.771,0.019148936170212627,0.018967902706810827,4.662000000000001,,,
